344;3.6;0.0034000000000000002;1.0;1.72;6.3234
348;3.6;0.0034000000000000002;1.0;1.72;6.3234
363;3.6;0.0034000000000000002;25.0;1.72;30.3234
359;3.6;0.0034000000000000002;24.0;1.72;29.3234
356;3.6;0.0034000000000000002;144.0;1.72;149.3234
365;3.6;0.0034000000000000002;167.0;1.72;172.3234
348;3.6;0.0034000000000000002;174.0;1.72;179.3234
350;3.6;0.0034000000000000002;1144.0;1.72;1149.3234
393;3.6;0.0034000000000000002;12000.0;1.72;12005.3234
360;3.6;0.0034000000000000002;1000.0;1.68;1005.2834
364;3.6;0.0034000000000000002;1000.0;2.2;1005.8034
382;3.0;0.0034000000000000002;0.0;2.44;5.4434000000000005
345;3.6;0.0034000000000000002;0.0;2.2;5.8034
351;3.6;0.0034000000000000002;0.0;2.2;5.8034
349;3.6;0.0034000000000000002;0.0;2.2;5.8034
364;3.6;0.004;0.0;1.6;5.204000000000001
359;3.6;0.004;0.0;1.6;5.204000000000001
354;3.6;0.004;0.0;1.6;5.204000000000001
345;3.6;0.004;0.0;0.84;4.444
329;3.6;0.004;0.0;0.84;4.444
329;3.6;0.004;0.0;0.84;4.444
329;3.6;0.004;0.0;0.84;4.444
314;3.6;0.004;0.0;0.12;3.724
314;3.6;0.004;0.0;0.12;3.724
322;3.84;0.0038;0.0;0.12;3.9638
307;3.6;0.004;0.0;0.12;3.724
309;3.6;0.004;0.0;0.12;3.724
378;3.6;0.004;23000.0;2.12;23005.724
351;3.6;0.004;0.0;0.6;4.204
323;3.6;0.004;0.0;0.7000000000000001;4.304
344;3.6;0.004;0.0;0.26;3.864
485;3.6;0.004;1000.0;0.96;1004.564
334;3.6;0.004;0.0;3.36;6.964
395;3.6;0.004;3000.0;4.24;3007.844
377;3.6;0.004;4000.0;10.120000000000001;4013.724
360;3.6;0.004;1000.0;6.68;1010.284
333;3.6;0.004;14.0;6.68;24.284
353;3.6;0.004;4.0;1.12;8.724
340;3.6;0.004;10008.0;3.2800000000000002;10014.884
397;3.6;0.004;130019.0;13.0;130035.604
358;3.6;0.004;20000.0;4.92;20008.524
317;3.6;0.004;70001.0;2.24;70006.844
350;3.6;0.004;30005.0;0.0;30008.604
349;3.6;0.004;50000.0;0.0;50003.604
277;3.6;0.004;0.0;1.92;5.524
426;3.6;0.004;0.0;1.96;5.564
331;3.6;0.004;4.0000005E7;3.2;4.0000011804E7
321;3.6;0.004;4.0000005E7;0.2;4.0000008804E7
389;3.6;0.004;1.40000012E8;9.040000000000001;1.40000024644E8
312;3.6;0.004;1.00000007E8;5.6000000000000005;1.00000016204E8
363;3.6;0.004;6.0000007E7;5.76;6.0000016364E7
332;3.6;0.004;2.0000003E7;1.76;2.0000008364E7
328;3.6;0.004;2.0000006E7;0.36;2.0000009964E7
448;3.6;0.004;8.0E7;3.84;8.0000007444E7
343;3.6;0.004;4.0000006E7;4.8;4.0000014404E7
354;3.6;0.004;6.0;2.72;12.324
398;3.6;0.004;8.0;4.64;16.244
452;3.6;0.004;12.0;8.16;23.764
290;3.6;0.004;8.0000012E7;6.88;8.0000022484E7
362;3.6;0.004;7.0;4.0;14.604
325;3.6;0.004;6.0;8.120000000000001;17.724
420;3.6;0.004;7.0;4.8;15.404
431;3.6;0.004;7.0;2.4;13.004
333;3.6;0.004;8.0;7.76;19.364
339;3.6;0.004;6.0;5.96;15.564
508;3.6;0.004;5.0;6.24;14.844000000000001
372;3.6;0.004;4.0000008E7;4.48;4.0000016084E7
425;3.6;0.004;8.0000017E7;4.88;8.0000025484E7
409;3.6;0.004;12.0;8.72;24.324
413;3.6;0.004;12.0;9.32;24.924
368;3.6;0.004;6.0000019E7;4.64;6.0000027244E7
363;3.6;0.004;4.0;1.96;9.564
375;3.6;0.004;4.0;1.96;9.564
370;3.6;0.004;4.0;1.96;9.564
359;1.04;0.004;4.0;1.96;7.004
517;1.04;0.004;4.0;1.96;7.004
491;1.04;0.004;4.0;1.96;7.004
398;1.04;0.004;4.0;1.96;7.004
370;1.04;0.004;4.0;1.96;7.004
